Proposal ID,Programme Name,Sub-Programme,Supplement,Lead Applicant,ORCID ID,Research Body,Funder Name,Crossref Funder Registry ID,Proposal Title,Start Date,End Date, Current Total Commitment 
20/DP/8106,SFI Discover Programme,,,Joanne Dolan,,Teen-Turn,Science Foundation Ireland,10.13039/501100001602,Teen-Turn,2021-01-01,2021-12-31," 50,000.00 "
20/DP/8107,SFI Discover Programme,,,Daragh Bradshaw,https://orcid.org/0000-0002-7077-6598,University of Limerick (UL),Science Foundation Ireland,10.13039/501100001602,Digital Well-being and teenage social media engagement,2021-01-01,2021-12-31," 49,979.00 "
20/DP/8109,SFI Discover Programme,,,Katriona O'Sullivan,https://orcid.org/0000-0001-7202-0033,"National University of Ireland, Maynooth (NUIM)",Science Foundation Ireland,10.13039/501100001602,STEM-Passport for Inclusion (STEMP.inc),2021-01-01,2022-12-31," 299,955.10 "
20/DP/8111,SFI Discover Programme,,,Gerardine Meaney,https://orcid.org/0000-0002-5412-5007,University College Dublin (UCD),Science Foundation Ireland,10.13039/501100001602,"Miasmatists: Data Science, Epidemics and Public Health",2021-01-01,2021-12-31," 49,200.00 "
20/DP/8118,SFI Discover Programme,,,Jackie Gorman,https://orcid.org/0000-0002-8091-2565,Atlantic Corridor,Science Foundation Ireland,10.13039/501100001602,"Science Communities - engaging, informing and consulting for change.",2021-01-01,2021-12-31," 50,000.00 "
20/DP/8119,SFI Discover Programme,,,Paul Holloway,https://orcid.org/0000-0002-9773-4531,University College Cork (UCC),Science Foundation Ireland,10.13039/501100001602,NatureWatch: Exploring the Benefits of Nature to Wellbeing using Technology,2021-01-01,2021-12-31," 40,030.00 "
20/DP/8120,SFI Discover Programme,,,Roseanna Shanahan,,Learning Hub Limerick Ltd,Science Foundation Ireland,10.13039/501100001602,Science Hub at Learning Hub Limerick,2021-01-01,2021-12-31," 50,000.00 "
20/DP/8124,SFI Discover Programme,,,Andrew O'Connell,,Trinity College Dublin (TCD),Science Foundation Ireland,10.13039/501100001602,Visioneers – A Smart Cities Education Programme,2021-01-01,2021-12-31," 59,395.00 "
20/DP/8133,SFI Discover Programme,,,Maria McNamara,https://orcid.org/0000-0003-0968-4624,University College Cork (UCC),Science Foundation Ireland,10.13039/501100001602,Ireland's secret past - unlocking our fossil heritage,2021-01-01,2022-12-31," 299,441.12 "
20/DP/8140,SFI Discover Programme,,,Eoin Lettice,https://orcid.org/0000-0003-3088-863X,University College Cork (UCC),Science Foundation Ireland,10.13039/501100001602,Tree Explorers,2021-01-01,2021-12-31," 46,721.00 "
16/BBSRC/3391(T),BBSRC-SFI Joint Funding Programme,Responsive Mode,,Paula Bourke,https://orcid.org/0000-0002-5607-8021,University College Dublin (UCD),Science Foundation Ireland,10.13039/501100001602,EnvironSafe: Cold Plasma Innovations for Food Safety and Sustainability,2020-02-01,2022-03-31," 308,923.00 "
14/IA/2626(T),SFI Investigator Programme,,,Paula Bourke,https://orcid.org/0000-0002-5607-8021,University College Dublin (UCD),Science Foundation Ireland,10.13039/501100001602,Cold Plasma decontamination of Cereal Grains (PlasmaGrain),2020-02-01,2021-05-31," 74,443.73 "
17/CDA/4689(T)s,SFI Career Development Award,,Maternity / Adoptive Allowance,Dara Stanley,https://orcid.org/0000-0001-8948-8409,University College Dublin (UCD),Science Foundation Ireland,10.13039/501100001602,Food in the future; sustainable crop pollination in a changing world,2020-06-20,2021-01-19," 37,517.78 "
20/DP/8145,SFI Discover Programme,,,Elizabeth Mathews,https://orcid.org/0000-0001-7588-3256,Dublin City University (DCU),Science Foundation Ireland,10.13039/501100001602,Irish Sign Language STEM Glossary Project - National Expansion,2021-01-01,2022-12-31," 131,806.26 "
20/DP/8151,SFI Discover Programme,,,Mervyn Horgan,https://orcid.org/0000-0003-0315-2547,Cork City Council t/a Lifetime Lab,Science Foundation Ireland,10.13039/501100001602,Lifetime Lab - Primary STEM Outreach,2021-01-01,2021-12-31," 24,500.00 "
20/DP/8155,SFI Discover Programme,,,Declan O'Sullivan,https://orcid.org/0000-0003-1090-3548,Trinity College Dublin (TCD),Science Foundation Ireland,10.13039/501100001602,DALIDA: DAta LIteracy Discussion workshops for Adults,2021-01-01,2021-12-31," 41,785.00 "
20/DP/8160,SFI Discover Programme,,,Eoin Gill,https://orcid.org/0000-0002-8373-6894,Waterford Institute of Technology (WIT),Science Foundation Ireland,10.13039/501100001602,Maths Week Ireland,2021-01-01,2022-12-31," 299,990.00 "
20/DP/8170,SFI Discover Programme,,,John White,,Dublin City University (DCU),Science Foundation Ireland,10.13039/501100001602,Physics in Action,2021-01-01,2021-12-31," 47,987.16 "
20/DP/8175,SFI Discover Programme,,,Rob Brennan,https://orcid.org/0000-0001-8236-362X,Dublin City University (DCU),Science Foundation Ireland,10.13039/501100001602,"AI_InMyLife: AI, Ethics & Privacy Transition Year Workshops",2021-01-01,2021-12-31," 42,262.40 "
20/DP/8177,SFI Discover Programme,,,Nigel Flegg,https://orcid.org/0000-0002-3663-8749,The National Concert Hall,Science Foundation Ireland,10.13039/501100001602,Music and Science: Quavers to Quadratics,2021-01-01,2021-12-31," 27,675.00 "
20/DP/8199,SFI Discover Programme,,,Patricia Maguire,https://orcid.org/0000-0002-0362-3778,University College Dublin (UCD),Science Foundation Ireland,10.13039/501100001602,Little Big Questions,2021-01-01,2021-12-31," 49,990.00 "
20/DP/8208,SFI Discover Programme,,,Naoise Nunn,,Schweppe Curtis Nunn Limited,Science Foundation Ireland,10.13039/501100001602,Human Lab at Electric Picnic 2021,2021-01-01,2021-12-31," 25,000.00 "
20/DP/8210,SFI Discover Programme,,,Gareth Morris,https://orcid.org/0000-0003-2469-5102,Royal College of Surgeons in Ireland (RCSI),Science Foundation Ireland,10.13039/501100001602,Epilepsy in English Workshops,2021-01-01,2021-12-31," 40,210.00 "
20/DP/8211,SFI Discover Programme,,,Abhay Pandit,https://orcid.org/0000-0002-6292-4933,"National University of Ireland, Galway (NUIG)",Science Foundation Ireland,10.13039/501100001602,Science Waves,2021-01-01,2021-12-31," 43,719.00 "
20/DP/8221,SFI Discover Programme,,,Pamela O'Brien,https://orcid.org/0000-0002-6399-3906,Limerick Institute of Technology (LIT),Science Foundation Ireland,10.13039/501100001602,Exploring Digital Citizenship,2021-01-01,2021-12-31," 49,717.00 "
20/DP/8223,SFI Discover Programme,,,Dea Birkett,,Circus250 CIC,Science Foundation Ireland,10.13039/501100001602,StrongWomen Science circus science show tour in Mayo rural+island communities,2021-01-01,2021-12-31," 16,625.00 "
20/DP/8226,SFI Discover Programme,,,Fergus Shanahan,https://orcid.org/0000-0003-0467-0936,University College Cork (UCC),Science Foundation Ireland,10.13039/501100001602,Redefining STEM: Science of Traveller Ethnicity and Microbiome,2021-01-01,2021-12-31," 50,000.00 "
20/DP/8229,SFI Discover Programme,,,Mary Cunningham,https://orcid.org/0000-0002-3325-0300,National Youth Council of Ireland,Science Foundation Ireland,10.13039/501100001602,21st Century STEAM for Youthreach,2021-01-01,2022-12-31," 275,257.00 "
20/DP/8252,SFI Discover Programme,,,Pramod Pathak,https://orcid.org/0000-0001-5631-2298,National College of Ireland (NCI),Science Foundation Ireland,10.13039/501100001602,ELI Community Blended STEM Family Learning and Coding Project,2021-01-01,2021-12-31," 50,000.00 "
20/DP/8318,SFI Discover Programme,,,Geraldine Boylan,https://orcid.org/0000-0003-0920-5291,University College Cork (UCC),Science Foundation Ireland,10.13039/501100001602,Science 4 Sight Loss,2021-01-01,2021-12-31," 49,434.00 "
20/DP/8319,SFI Discover Programme,,,Shane McCracken,https://orcid.org/0000-0003-2795-8895,Gallomanor Communications,Science Foundation Ireland,10.13039/501100001602,I’m a Scientist and I’m an Engineer Ireland,2021-01-01,2021-12-31," 38,000.00 "
20/DP/8329,SFI Discover Programme,,,Alison Hanlon,https://orcid.org/0000-0002-3778-1790,University College Dublin (UCD),Science Foundation Ireland,10.13039/501100001602,STEM Engagement Using Poetry: Through the Lens of  One Welfare,2021-01-01,2021-12-31," 16,543.00 "
19/FIP/ZE/7572PF,SFI Future Innovator Prize,Zero Emissions Challenge,,Paolo Dessi,https://orcid.org/0000-0002-9935-3038,"National University of Ireland, Galway (NUIG)",Science Foundation Ireland,10.13039/501100001602,Hybrid Bio-Solar Reactors for wastewater treatment and CO2 recycling,2020-05-01,2021-08-31," 129,950.81 "
19/FIP/AI/7515(N),SFI Future Innovator Prize,Artificial Intelligence for Societal Good Challenge ,Refund,Aaron Golden,https://orcid.org/0000-0001-8208-4292,Department of Foreign Affairs and Trade,Science Foundation Ireland,10.13039/501100001602,Tracking Adaptation Progress in Agriculture and Food Security Using an AI-powered Satellite Remote Sensing Platform - TAPAS,2020-01-01,2021-03-31," (141,500.00)"
19/FIP/ZE/7484(N),SFI Future Innovator Prize,Zero Emissions Challenge,Refund,David McCloskey,https://orcid.org/0000-0003-3227-5140,Department of Foreign Affairs and Trade,Science Foundation Ireland,10.13039/501100001602,Day-time radiative cooling for passive climate control,2020-01-01,2021-09-30," (135,311.30)"
19/FIP/AI/7539(N),SFI Future Innovator Prize,Artificial Intelligence for Societal Good Challenge ,Refund,Andreas Hoepner,https://orcid.org/0000-0002-4311-2403,Department of Foreign Affairs and Trade,Science Foundation Ireland,10.13039/501100001602,AI for Anti-Greenwashing,2020-01-01,2021-12-31," (140,718.46)"
19/FIP/ZE/7567(N),SFI Future Innovator Prize,Zero Emissions Challenge,Refund,Tony Keene,https://orcid.org/0000-0003-2297-4327,Department of Foreign Affairs and Trade,Science Foundation Ireland,10.13039/501100001602,Closing the circuit - bringing lithium cobalt batteries into the circular economy,2020-01-01,2021-06-30," (137,696.70)"
20/FELLOWSHIP/1067,SFI Fellowship Programme,,,Brian O'Neill,,Technological University Dublin (TU Dublin),Science Foundation Ireland,10.13039/501100001602,SFI Fellowship,2020-04-27,2023-02-26," 226,872.28 "
20/FELLOWSHIP/1068,SFI Fellowship Programme,,,Linda Doyle DoR,,Trinity College Dublin (TCD),Science Foundation Ireland,10.13039/501100001602,SFI Fellowship,2020-05-05,2023-05-04," 234,483.98 "
20/FELLOWSHIP/1069,SFI Fellowship Programme,,,Linda Doyle DoR,,Trinity College Dublin (TCD),Science Foundation Ireland,10.13039/501100001602,SFI Fellowship,2020-06-08,2021-02-07," 248,277.80 "
20/FELLOWSHIP/1070,SFI Fellowship Programme,,,VP Research (UCD),,University College Dublin (UCD),Science Foundation Ireland,10.13039/501100001602,SFI Fellowship,2020-06-15,2023-06-14," 214,970.29 "
20/FELLOWSHIP/1071,SFI Fellowship Programme,,,VP Research (UCD),,University College Dublin (UCD),Science Foundation Ireland,10.13039/501100001602,SFI Fellowship,2020-07-20,2023-07-19," 224,113.55 "
17/SP/4678s2,SFI Spokes Programme,Rolling Call,Maternity / Adoptive Allowance,Paul Ross,https://orcid.org/0000-0003-4876-8839,University College Cork (UCC),Science Foundation Ireland,10.13039/501100001602,BacTrans – Natural DNA Transfer Systems for Bacterial Starter Cultures,2020-06-01,2020-11-30," 10,433.22 "
20/COV/8358,Covid-19 Rapid Response Call ,,,Nollaig Bourke,https://orcid.org/0000-0003-4313-6859,Trinity College Dublin (TCD),Science Foundation Ireland,10.13039/501100001602,VIRCOA-TILDA: Viral and Immune Risk factors for COVID-19 in Older Adults in the TILDA study,2020-12-01,2022-01-31," 378,872.00 "
20/COV/8362,Covid-19 Rapid Response Call ,,,Mark Robinson,https://orcid.org/0000-0002-7871-7103,"National University of Ireland, Maynooth (NUIM)",Science Foundation Ireland,10.13039/501100001602,DELAY-COVID: Dysregulated innatE immunity in Liver disease Amplifies the severitY of COVID-19,2020-12-01,2021-11-30," 281,141.00 "
19/US/3599,SFI US-Ireland R&D Partnership Programme,,,Simon Kelly,https://orcid.org/0000-0003-4981-3099,University College Dublin (UCD),Science Foundation Ireland,10.13039/501100001602,Uncovering the neural architecture underlying decisions abstracted from movements,2021-01-01,2025-12-31," 751,552.80 "
20/COV/8422,Covid-19 Rapid Response Call ,,,Fiona Doohan,https://orcid.org/0000-0002-1953-6070,University College Dublin (UCD),Science Foundation Ireland,10.13039/501100001602,"Food Shield: Resilience, growth and digitisation of Food and Feed Supply Systems",2020-12-01,2021-11-30," 332,369.00 "
20/COV/8436,Covid-19 Rapid Response Call ,,,Grace Mulcahy,https://orcid.org/0000-0001-5921-3834,University College Dublin (UCD),Science Foundation Ireland,10.13039/501100001602,Understanding and Preventing COVID-19 Outbreaks in Meat Processing Plants - Prepared for the Future (UPCOM),2020-12-01,2022-01-31," 1,226,759.00 "
20/COV/8460,Covid-19 Rapid Response Call ,,,Wim Meijer,https://orcid.org/0000-0003-1302-4338,University College Dublin (UCD),Science Foundation Ireland,10.13039/501100001602,An integrated system for all-island SARS-CoV-2 wastewater surveillance and reporting,2020-12-01,2022-01-31," 377,945.00 "
20/COV/8463,Covid-19 Rapid Response Call ,,,Rob Brennan,https://orcid.org/0000-0001-8236-362X,Dublin City University (DCU),Science Foundation Ireland,10.13039/501100001602,ARK Virus: Active Risk Knowledge platform for mindful governance of PPE for Virus infection control and prevention,2020-12-01,2022-01-31," 250,063.00 "
20/COV/8470,Covid-19 Rapid Response Call ,,,Denis Shields,https://orcid.org/0000-0003-4015-2474,University College Dublin (UCD),Science Foundation Ireland,10.13039/501100001602,Multifunctional peptides targeting SARS-CoV-2 coronavirus infection,2020-12-01,2022-01-31," 368,928.00 "
20/COV/8477,Covid-19 Rapid Response Call ,,,Michelle Kilcoyne,https://orcid.org/0000-0002-8870-1308,"National University of Ireland, Galway (NUIG)",Science Foundation Ireland,10.13039/501100001602,Antibody effector functions and COVID-19 immune response,2020-12-01,2022-01-31," 279,662.00 "
20/COV/8487,Covid-19 Rapid Response Call ,,,Cliona O'Farrelly,https://orcid.org/0000-0002-0616-2874,Trinity College Dublin (TCD),Science Foundation Ireland,10.13039/501100001602,DIRECTS: Detecting Innate protection against SARS-CoV2,2020-12-01,2022-01-31," 497,390.83 "
13/IA/1959s,SFI Investigator Programme,Non-Themed and Non-ERC,Maternity / Adoptive Allowance,Stefan Oscarson,https://orcid.org/0000-0002-8273-4918,University College Dublin (UCD),Science Foundation Ireland,10.13039/501100001602,"Design, Synthesis, and Development of Carbohydrate–Based Vaccines, Therapeutics, Diagnostics, and Medical Devices",2020-02-03,2020-08-02," 21,409.93 "
20/COV/8492,Covid-19 Rapid Response Call ,,,Nicola Fletcher,https://orcid.org/0000-0001-5593-9742,University College Dublin (UCD),Science Foundation Ireland,10.13039/501100001602,Investigation of the mechanisms of COVID-19 associated neurological disease,2020-12-01,2022-01-31," 277,579.00 "
20/COV/8493,Covid-19 Rapid Response Call ,,,Roman Romero-Ortuno,https://orcid.org/0000-0002-3882-7447,Trinity College Dublin (TCD),Science Foundation Ireland,10.13039/501100001602,Technology Assisted Solutions for the Recognition of Objective Physiological Indicators of post-COVID-19 Fatigue (TROPIC Study),2020-12-01,2022-01-31," 281,943.00 "
20/COV/8511,Covid-19 Rapid Response Call ,,,Roger Preston,https://orcid.org/0000-0003-0108-4077,Royal College of Surgeons in Ireland (RCSI),Science Foundation Ireland,10.13039/501100001602,New Approaches to Understanding Blood Vessel Dysfunction in COVID-19 Patients,2020-12-01,2022-01-31," 276,922.00 "
20/COV/8516,Covid-19 Rapid Response Call ,,,Margaret McGee,https://orcid.org/0000-0002-6589-7846,University College Dublin (UCD),Science Foundation Ireland,10.13039/501100001602,A new approach for the prevention of SARS-Coronavirus-2 transmission and associated inflammation during COVID-19,2020-12-01,2022-01-31," 430,135.00 "
20/COV/8537,Covid-19 Rapid Response Call ,,,Naomi Harte,https://orcid.org/0000-0002-9274-209X,Trinity College Dublin (TCD),Science Foundation Ireland,10.13039/501100001602,RoomReader - supporting teachers in interactions with students for online classes in third level,2020-12-01,2022-05-31," 346,164.00 "
20/COV/8539,Covid-19 Rapid Response Call ,,,Carla Perrotta,https://orcid.org/0000-0001-5986-4581,University College Dublin (UCD),Science Foundation Ireland,10.13039/501100001602,"""COVID19 outbreaks in workplace settings: understanding and preventing  super spreading events""",2020-12-01,2021-11-30," 315,779.00 "
20/COV/8544,Covid-19 Rapid Response Call ,,,Paul Murray,,University of Limerick (UL),Science Foundation Ireland,10.13039/501100001602,DISECT: Deep Immunophenotyping combined with Spatial profiling and integrated RNA sequencing to Explain the Complex Tissue pathophysiology of COVID-19,2020-12-01,2022-01-31," 310,082.00 "
20/COV/8549,Covid-19 Rapid Response Call ,,,Paddy Mallon,https://orcid.org/0000-0002-4337-6222,University College Dublin (UCD),Science Foundation Ireland,10.13039/501100001602,Biological profiling in COVID-19 infection to characterise optimal therapeutic approaches,2020-12-01,2022-01-31," 469,234.00 "
20/COV/8554,Covid-19 Rapid Response Call ,,,Desmond O'Neill,https://orcid.org/0000-0002-5542-9897,Trinity College Dublin (TCD),Science Foundation Ireland,10.13039/501100001602,Residential long term care and COVID-19: the role of the built environment in balancing infection control and quality of life,2020-12-01,2021-11-30," 250,188.00 "
