"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"362","Ministry of Communications & IT","Tunable & Multi Wavelength Fiber lasers for Fibre Optic Application","R. Vijaya","Indian Institute of Technology (B)","Department of Physics",2300000,36,"2007-08","MOCIT","Indian Rupees","Months","MOCIT_2007-08_47"
"363","Ministry of Communications & IT","Virtual Observatory India -The Next Generation - IUCAA, Pune","A. Khembhai","Inter University Centre for Astronomy & Astrophysics"," ",9200000,36,"2007-08","MOCIT","Indian Rupees","Months","MOCIT_2007-08_48"
"364","Ministry of Communications & IT","A database of Type III Polyketide synthase protein structures with specific catalytic functions utilizing structural bioinformatic methods","Director","Rajiv Gandhi Centre for Biotechnology"," ",1637000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_1"
"365","Ministry of Communications & IT","Agri bioinformatics promotion program","Vice-Chancellor","Sardarkrushinagar Dantiwada Agricultural University","Sardarkrushinagar District",22910000,60,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_2"
"366","Ministry of Communications & IT","Agri bioinformatics promotion program","Vice-Chancellor","Indira Gandhi Agricultural University"," ",22910000,60,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_3"
"367","Ministry of Communications & IT","Agri bioinformatics promotion program","Director","Central Plantation Crops Research Institute"," ",22910000,60,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_4"
"368","Ministry of Communications & IT","Agri bioinformatics promotion program","Vice-Chancellor","Assam Agricultural University"," ",22910000,60,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_5"
"369","Ministry of Communications & IT","Agri bioinformatics promotion program","Director","Directorate of Wheat Research","Aggarsain Road",22910000,60,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_6"
"370","Ministry of Communications & IT","An agent Run-time environment for biological simulations","Director","National Institute for Interdisciplinary Science & Technology"," ",1971000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_7"
"371","Ministry of Communications & IT","Development of novel therapeutics against Leishmansiasis","Director","Indian Institute of Technology (G)"," ",866000,24,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_8"
"372","Ministry of Communications & IT","Development of twilight zone sequence annotation tool using structural properties for the annotation of hypothetical genes of plant genomes","Vice-Chancellor","Bharathidasan University"," ",2488000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_9"
"373","Ministry of Communications & IT","Development of web based microbial database of NE India","Vice-Chancellor","North-Eastern Hill University"," ",27030000,60,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_10"
"374","Ministry of Communications & IT","DNA barcoding based biodiversity inventory in Zingiberaceae of North East India","Director","Indian Institute of Technology (G)"," ",7116000,60,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_11"
"375","Ministry of Communications & IT","Internet computing softwares to detect various repeats in genome & protein seque","Director","Indian Institute of Science"," ",3600000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_12"
"376","Ministry of Communications & IT","Microclimatic characterization & microbial indicator database creation for Cherrapunjee & adjoining Sacred Groves of Meghalaya","Vice-Chancellor","North-Eastern Hill University"," ",3402000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_13"
"377","Ministry of Communications & IT","North East parasite information & analysis centre - An Insilico approach","Vice-Chancellor","North-Eastern Hill University"," ",13014000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_14"
"378","Ministry of Communications & IT","Protein stability prediction of Lipases in silico studies","Director","Indian Institute of Technology (G)"," ",4089000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_15"
"379","Ministry of Communications & IT","Building Delay Tolerant Peer to Peer  Network","N. Ganguly","Indian Institute of Technology (Kh)"," ",5432000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_16"
"380","Ministry of Communications & IT","Centre for Analog Mixed Signal Integrated Circuit Design","S. Pawan","Indian Institute of Technology (M)"," ",30327000,60,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_17"
"381","Ministry of Communications & IT","Centre for Analog Mixed Signal Integrated Circuits","B. Amrutur","Indian Institute of Science","Department of Electrical Communication Engineering",26600000,48,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_18"
"382","Ministry of Communications & IT","Clinical evaluation of polarized fluorescence spectroscopy for early diagnosis of cancerous & precancerous lesions","A. Pradhan","Indian Institute of Technology (K)"," ",5907600,30,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_19"
"383","Ministry of Communications & IT","Design & Development of a rapidly deployable Wi-Max Wireless Mesh Network","H. Saran","Indian Institute of Technology (D)","Haus Khas",9792000,30,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_20"
"384","Ministry of Communications & IT","Design & development of cost-effective bio-signals controlled prosthetic hand by Tezpur University","S.M. Hazarika","Tezpur University","Department of Computer Science & Engineering",2736000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_21"
"385","Ministry of Communications & IT","Design & development of distributed database system, statistical analyzer & disease pattern recognizer for preventive & promotive healthcare for rural India by IIT, Kharagpur","C. Chakraborty","Indian Institute of Technology (Kh)","School of Medical Science & Technology",2568000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_22"
"386","Ministry of Communications & IT","Design & development of Multileaf Collimator (MLC) for use in Medical Linear Accelerator machine by SAMEER, Chennai","S. Karunakaran","Society for Applied Microwave Electronics Engineering & Research (SAMEER)","2nd Cross Road, CIT Campus",27270000,24,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_23"
"387","Ministry of Communications & IT","Design & Development of Wireless Networks for Intra & Inter Vehicular Communication","S.N. Merchant","Indian Institute of Technology (B)","Powai",11592000,24,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_24"
"388","Ministry of Communications & IT","Design Automation of Analog VLSI","P. Mandal","Indian Institute of Technology (Kh)","Department of Electronics & Electrical Communication Engineering",4508000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_25"
"389","Ministry of Communications & IT","Design of a parallel processor for NLP application","A. Jain","Indian Institute of Technology (K)","Department of Computer Science & Engineering",4878000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_26"
"390","Ministry of Communications & IT","Design of Mixed Signal Integrated Circuits for Instrumentation Applications","S.C. Bose","Central Electronics Engineering Research Institute","IC Design Group",6911000,60,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_27"
"391","Ministry of Communications & IT","Dev of I.O. single channel add-drop Mux in SOI Platform for Fibre Optic Communication System & Packaging of it.","B.K. Das","Indian Institute of Technology (M)","Department of Electrical Engineering, SAMEER, Mumbai",6450000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_28"
"392","Ministry of Communications & IT","Development - Fabrication of ASIC productionization of Digital Programmable Hearing Air (DPHA) & its deployment","R. Kumar","Centre for Development of Advanced Computing(C-DAC)","VLSI Hardware Design Centre",233710000,48,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_29"
"393","Ministry of Communications & IT","Development & testing of mobile video full duplexing decoder & renderer system for 263/H263+/H264 encoded video data","A. Shukla","A.B.V. Indian Institute of Information Technology & Management","Morena Link Road",6320000,24,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_30"
"394","Ministry of Communications & IT","Development of Bodo Speech Corpora & its IPA Representation","P. Talukdar","Gauhati University","Department of Instrumentation & UPIC",3200000,24,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_31"
"395","Ministry of Communications & IT","Development of FBG Sensor system for detection & location of Hot spot in electrical equipment CSIO, Chandigarh, ERDA, Vadodara","N.S. Mehla","Central Scientific Instruments Organisation","Sector 30",7497000,30,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_32"
"396","Ministry of Communications & IT","Development of Landslide Monitoring System for North East Region using Wireless Sensor Networks","S.K. Chaulya","Central Institute of Mining & Fuel Research"," ",16676000,30,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_33"
"397","Ministry of Communications & IT","Development of NE Wordnet: An integrated Wordnet for North East Languages - Assamese, Bodo, Manipuri & Nepali","P. Bhattacharya","Indian Institute of Technology (B)","Department of Computer Science & Engineering",11108000,24,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_34"
"398","Ministry of Communications & IT","Development of open type fonts & standardization of enhanced inscript & keyboard & grammar for major Indo-Aryan Languages","M.D. Kulkarni","Centre for Development of Advanced Computing(C-DAC)","Pune University Campus",23738000,24,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_35"
"399","Ministry of Communications & IT","Development of Telemedicine at Remote CHC/PHC in Tripura by WECS, Kolkata","M. Mukherjee","Webel Electronics Communication Systems","Plot 53, Block DN, Sector V, Salt Lake City",36600000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_36"
"400","Ministry of Communications & IT","Dual photon energy & multiple electron energy & multiple electron energy integrated oncology system by SAMEER, Mumbai","S.N. Pethe","Society for Applied Microwave Electronics Engineering & Research (SAMEER)","IIT Campus, Hill Side, Powai",156200000,42,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_37"
"401","Ministry of Communications & IT","Energy aware protocol for Wireless Netwroks","A.K. Turuk","National Institute of Technology (Rourkela)"," ",1720000,24,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_38"
"402","Ministry of Communications & IT","Indian Language Corpora Initiative (ILCI)","G.N. Jha","Jawaharlal Nehru University","Computational Linguistics, Speech Centre for Sanskrit Studies",28290000,24,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_39"
"403","Ministry of Communications & IT","Indian Nanoelectronics Program (INUP)","V.R. Rao","Indian Institute of Technology (B)","Department of Electrical Engineering, Powai",124440000,60,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_40"
"404","Ministry of Communications & IT","Indian Nanoelectronics Program (INUP)","S.A. Shivashankar","Indian Institute of Science","Department of Materials Research Centre",124500000,60,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_41"
"405","Ministry of Communications & IT","National Programme on Perception Engineering, C-DAC, Kolkata","Director","Centre for Development of Advanced Computing(C-DAC)","Plot No. E 2/1, Block GP, Sector V, Salt Lake, Electronics Complex",49800000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_42"
"406","Ministry of Communications & IT","National Programme on Perception Engineering, CEERI, Pilani","A.S. Mandal","Central Electronics Engineering Research Institute","IC Design Group, Jhunjhunu",49800000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_43"
"407","Ministry of Communications & IT","National Programme on Perception Engineering, IIT, Bombay","S.C. Pandey","Indian Institute of Technology (B)","Department of Electrical Engineering, Powai",49800000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_44"
"408","Ministry of Communications & IT","National Programme on Perception Engineering, IIT, Delhi","S. Chaudhury","Indian Institute of Technology (D)","Deparptment of Electrical Engineering, Hauz Khas",49800000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_45"
"409","Ministry of Communications & IT","National Programme on Perception Engineering, IIT, Hyderabad","B. Indurkhya","International Institute of Information Technology","Incubation Institute of information Technology, Gachibowli",49800000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_46"
"410","Ministry of Communications & IT","National Programme on Perception Engineering, Jadavpur University, Kolkata","L. Chaudhury","Jadavpur University","Department of Philosophy, Centre for Congnitive Science, 188, Raja S.C. Malick Road",49800000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_47"
"411","Ministry of Communications & IT","Photonic Micro-nano systems advancement of reasearch & education","T. Srinivas","Indian Institute of Science","Department of Electrical Communication Engineering",500000,12,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_48"
"412","Ministry of Communications & IT","Project on development of Blood Flow Variability software using impedance plethysmography technique & derivation of BFV-BPV by AIIMS, New Delhi","K.K. Deepak","All India Institute of Medical Sciences","Department of Physiology Autonomic & Vascular Function Lab, Ansari Nagar",2900000,24,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_49"
"413","Ministry of Communications & IT","Project proposal for Multicentric evaluation of closed loop Anaesthesia by PGIMER, Chandigarh","G.D. Puri","P.G. Institute of Medical Education & Research","Department of Anaesthesiology & Intensive Care",3000000,24,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_50"
"414","Ministry of Communications & IT","Study on Collaborative R&D between Industry & Academic/R&D Institutions in ICTE","S. Nagpal","Confederation of Indian Industries","Core 4A, 4th Floor, India Habitat Centre, Lodi Road",2026400,4,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_51"
"415","Ministry of Communications & IT","Technology development for building distributed, scalable & reliable healthcare information store by CDAC, Pune","P.K. Sinha","Centre for Development of Advanced Computing(C-DAC)","Department of Medical Informatics Group, Pune University Campus",39600000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_52"
"416","Ministry of Communications & IT","Technology Incubation & Development of Entrepreneurs (TIDE) Scheme , IIIT, Bangalore","S. Rajagopalan","Indian Institute of Information Technology","26/C Electronics City, Hosue Road",15500000,48,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_53"
"417","Ministry of Communications & IT","Technology Incubation & Development of Entrepreneurs (TIDE) Scheme , IIIT, Hyderabad","K. Vemuri","International Institute of Information Technology","Incubation Institute of information Technology, Gachibowli",15500000,48,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_54"
"418","Ministry of Communications & IT","Technology Incubation & Development of Entrepreneurs (TIDE) Scheme , IIM, Ahmedabad","K. Upadhyay","Indian Institute of Management (A)","Vastarpur",15500000,48,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_55"
"419","Ministry of Communications & IT","Technology Incubation & Development of Entrepreneurs (TIDE) Scheme , IIM, Bangalore","K. Kumar","Indian Institute of Management (B)","Banerghata Road",15500000,48,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_56"
"420","Ministry of Communications & IT","Technology Incubation & Development of Entrepreneurs (TIDE) Scheme , IISc, Bangalore","C.E.V. Madhavan","Indian Institute of Science"," ",15500000,48,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_57"
"421","Ministry of Communications & IT","Technology Incubation & Development of Entrepreneurs (TIDE) Scheme , IIT Delhi","A. Wali","Indian Institute of Technology (D)","Foundation for Innovation & Technology Transfer, Hauz Khas",15500000,48,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_58"
"422","Ministry of Communications & IT","Technology Incubation & Development of Entrepreneurs (TIDE) Scheme , IIT, Allahabad","R.C. Tripathi","Indian Institute of Information Technology","Devghat, Jhakwa",15500000,48,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_59"
"423","Ministry of Communications & IT","Technology Incubation & Development of Entrepreneurs (TIDE) Scheme , IIT, Guwahati","P.R. Paily","Indian Institute of Technology (G)","Technology Incubation Centre",15500000,48,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_60"
"424","Ministry of Communications & IT","Technology Incubation & Development of Entrepreneurs (TIDE) Scheme , IIT, Kanpur","B.V. Phani","Indian Institute of Technology (K)"," ",15500000,48,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_61"
"425","Ministry of Communications & IT","Technology Incubation & Development of Entrepreneurs (TIDE) Scheme , IIT, Khargpur","D. Biswas","Indian Institute of Technology (Kh)"," ",15500000,48,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_62"
"426","Ministry of Communications & IT","Technology Incubation & Development of Entrepreneurs (TIDE) Scheme , IIT, Mumbai","S. Mitra","Indian Institute of Technology (B)","Society for Innovation & Incubation (SID), Powai",15500000,48,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_63"
"427","Ministry of Communications & IT","Technology Incubation & Development of Entrepreneurs (TIDE) Scheme , IIT, Roorkee","S. Roy","Indian Institute of Technology (R )"," ",15500000,48,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_64"
"428","Ministry of Communications & IT","Technology Incubation & Development of Entrepreneurs (TIDE) Scheme , NIT, Calicut","M. Preethi","National Institute of Technology (Kozhikode)","Technology Business Incubator, NIT Campus P.O.",15500000,48,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_65"
"429","Ministry of Communications & IT","Technology Incubation & Development of Entrepreneurs (TIDE) Scheme , NIT, Surathkal","P.S. Bhatt","National Institute of Technology (Karnataka)","Science & Technology Entrepreneurs Park (NITK-STEP) P.O, Surathkal.",15500000,48,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_66"
"430","Ministry of Communications & IT","Ultra wide band Optical sources from rare-earth co-doped glass waveguides","G.V. Prakash","Indian Institute of Technology (D)","Department of Physics",3938000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_67"
"431","Ministry of Communications & IT","Wireless Sensor Network for Real Time Monitoring","V.R. Maneesha","Amrita Vishwa Vidyapeetham","Amritapuri, Clappana P.O.",9800000,24,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_68"
"432","Ministry of Communications & IT","Development of Lead Free X-ray absorbing coating materials for TVs","B.B. Kale","Centre for Materials for Electronics Technology(C-MET)"," ",10782100,48,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_69"
"433","Ministry of Communications & IT","Development of processing technology for recycle & reuse of Electronic waste","A. Das","National Metallurgical Laboratory","Department of Mineral Processing",13605000,42,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_70"
"434","Ministry of Communications & IT","Establishment of testing facilities for the hazardous substances as per European Union (EU) Directive of 4 Restricting the use of Hazardous Substances (RoHS):","N.R. Munirathnam","Centre for Materials for Electronics Technology(C-MET)","Department of Ultra Pure Materials",52296000,48,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_71"
"435","Ministry of Communications & IT","Magnetic materials for high-permeability GHz-Frequency inductors","Manish","Indian Institute of Technology (D)","CARE",9119000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_72"
"436","Ministry of Communications & IT","Oxide films & nanostructures for Advanced Sensors & Energy Systems","S. Ogale","National Chemical Laboratory"," ",8237600,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_73"
"437","Ministry of Communications & IT","Studies on synthesis & characterization of p-type ZnO thin films for electronic paper & spintronix applications","A. Subramanium","Indian Institute of Technology (M)","Department of Physics",4561000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_74"
"438","Ministry of Communications & IT","Synthesis of Nano NTC material & development of chip in glass fast response thermal sensors","K.R. Dyas","Centre for Materials for Electronics Technology(C-MET)"," ",32070000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_75"
"439","Ministry of Communications & IT","TMR materials & systems for Very High Density Data Storage Technology & Spintronic Devices","D.K. Pandya","Indian Institute of Technology (D)","Department of Physics",12899000,36,"2008-09","MOCIT","Indian Rupees","Months","MOCIT_2008-09_76"
"440","Ministry of Communications & IT","Web internationalization standardization & W3C India initiative","J.R.D. Kailey","National Informatics Centre Services Inc.","Hall No. 6, NBCC Tower, Bikaji Cama Place",49500000,60,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_1"
"441","Ministry of Communications & IT","Indian Language Technology Proliferation & Deployment Centre","M.D. Kulkarni","Centre for Development of Advanced Computing(C-DAC)","Ganeshkhind",49478000,36,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_2"
"442","Ministry of Communications & IT","Dashboard development environment for NLP applications","R. Sangal","International Institute of Information Technology","Gachibowli",4945000,24,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_3"
"443","Ministry of Communications & IT","Speech based access for agricultural commodity prices - Six Indian languages","S. Umesh","Indian Institute of Technology (M)","Department of Electrical Engineering",49473000,24,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_4"
"444","Ministry of Communications & IT","Virtual Observatory India - The Next Generation (VOI-TNG) project Phase II","D. Bhattacharya","Inter University Centre for Astronomy & Astrophysics","Post Bag No. 4, Ganeshkhind, Pune University Campus",12200000,36,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_5"
"445","Ministry of Communications & IT","N.E. Area - Tea Bioinformatics","S. Das","Tea Research Association","Department of Biotechnology, Tocklai",9714000,60,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_6"
"446","Ministry of Communications & IT","Test Mining & Data Warehousing of Protein Kinases relationships & pathways","N. Jayakumar","Bharathiar University","Department of Bioinformatics",2099000,36,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_7"
"447","Ministry of Communications & IT","In-Silico prediction of subcellular localization","P. Garg","National Institute of Pharmaceutical Education & Research","Computer Centre, Sector 67, S.A.S. Nagar",2015000,24,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_8"
"448","Ministry of Communications & IT","Designing novel anti malarial using target based pharmacore approach","Vice-Chancellor","Jawaharlal Nehru University"," ",5026000,36,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_9"
"449","Ministry of Communications & IT","A Web server to predict hub proteins with an associated secondary database of interacting proteins","Vice-Chancellor","Kerala University"," ",1826000,24,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_10"
"450","Ministry of Communications & IT","Insilico prediction of subcellular localization","Director","National Institute of Pharmaceutical Education & Research","Sector 67, S.A.S. Nagar",2015000,24,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_11"
"451","Ministry of Communications & IT","Text mining & data warehousing of protein Kinases relationships & pathways","Vice-Chancellor","Bharathiar University"," ",2099000,36,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_12"
"452","Ministry of Communications & IT","North East project on tea bioinformatic","Director","Tea Research Association"," ",9714000,60,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_13"
"453","Ministry of Communications & IT","Fusion of Medical Images of MRI, PET, SPECT modalities by IIT, Kharagpur & AIIMS, New Delhi","P. Gupta","Indian Institute of Technology (K)","Department of Computer Sc. & Engg.",2980000,30,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_14"
"454","Ministry of Communications & IT","Virtual Reality based Minimally Invasive Surgical Simulator (VR-MISS) with Haptics Feedback submitted by IIT, Chennai & CMC, Vellor","M. Manivannan","Indian Institute of Technology (M)"," ",5950000,36,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_15"
"455","Ministry of Communications & IT","Design & development of non-invasive blood glucose & blood oxygen concentration measuring system by IIT, Kharagpur","S. Banerjee","Indian Institute of Technology (Kh)","Department of Electronics & EC Engineering",2700000,36,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_16"
"456","Ministry of Communications & IT","Project proposal for Design & Devlopment of Automated Traction Unit by C-DAC, Mohali","J.S. Bhatia","Centre for Development of Advanced Computing(C-DAC)","A-34, Industrial Area, Phase - VIII",5636000,24,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_17"
"457","Ministry of Communications & IT","Design & development of a distributed database system, Statistical Analyser & Disease Pattern recogniser for preventive & promotive healthcare in rural India","C. Chakraborty","Indian Institute of Technology (Kh)","School of Medical Science & Technology",2568000,36,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_18"
"458","Ministry of Communications & IT","Malti-centric trial of Medical Syringe Pump developed by AIIMS, New Delhi & Webel Mediatronics Ltd., Kolkata","A. Bandyopadhyay","Web Medicatronics Ltd.","P-1, Taratala Road",2400000,24,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_19"
"459","Ministry of Communications & IT","Content - based image retrieval for Medical Images submitted by IIT, Kharagpur","S. Mukhopadhyay","Indian Institute of Technology (Kh)","Department of Electronics & EC Engineering",2500000,24,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_20"
"460","Ministry of Communications & IT","Development of a Web-enabled e-healthcare system for Neonatal Patient Care Services (eNPCS) submitted by IIT, Kharagpur, SSKM, Hospital, Kolkata & WECS. Kolkata","A.K. Majumdar","Indian Institute of Technology (Kh)","Department of Computer Science & Engineering",13211000,30,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_21"
"461","Ministry of Communications & IT","Medical Image analyser for Cervical Cancer submitted by C-DAC, Thiruvananthapuram","R.R. Kumar","Centre for Development of Advanced Computing(C-DAC)","Vellayambalam",24958000,24,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_22"
"462","Ministry of Communications & IT","Distributed strain & temperature sensing using inelastic processes in Optical Fibres","B. Srinivasan","Indian Institute of Technology (M)","Department of Electrical Engineering",7274000,30,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_23"
"463","Ministry of Communications & IT","Differential Reflectance Modulation Sensing for DNA Detection","M. Varma","Indian Institute of Science","Department of Electrical Communication Engineering, C.V. Raman Avenue",4025000,24,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_24"
"464","Ministry of Communications & IT","Fabrication & characterization of Blue Organic Light Emitting Diode","M.N. Satyanarayan","National Institute of Technology (Karnataka)","Department of Physics, P.O. Srinivasnagar",7737000,30,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_25"
"465","Ministry of Communications & IT","Photonic Research Fellowship","S. Maiti","Tata Institute of Fundamental Research","Department of Chemical Sciences, Homi Bhabha Road, Colaba",8746000,30,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_26"
"466","Ministry of Communications & IT","Preparation of Directed Self Assembly of GaN, InGaN based Quantum Dots suitable for fabrication of LEDs","D. Arivuoli","Anna University","Department of Physics",23396000,36,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_27"
"467","Ministry of Communications & IT","Studies on Surface Plasmon Resonance enhanced Fluorescence of Nano Silver Oxide doped/mixed with Gold & Copper for Ultra High Density","A. Subrahamanyam","Indian Institute of Technology (M)","Department of Physics, Semiconductor Laboratory",4830000,24,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_28"
"468","Ministry of Communications & IT","Development of MBE cluster tool based expitaxial nano-semiconductor infrastructure & process integration facility for high performance RF/ Microwave compound semi-Heterostructure nano-devices on silicon","D. Biswas","Indian Institute of Technology (Kh)","Department of Electronics & Electrical Communication & Sponsored Research & Industrial Consultancy",497992000,60,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_29"
"469","Ministry of Communications & IT","III/V Compound Semiconductor based Quantum Dots Technology","S.B. Krupanidhi","Indian Institute of Science","Materials Research Centre",104831000,60,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_30"
"470","Ministry of Communications & IT","Development of advanced processing capabilities in LTCC","G.J. Phatak","Centre for Materials for Electronics Technology(C-MET)","Department of Electronic Packing, Panchwati, Off Pashan Road",40830000,24,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_31"
"471","Ministry of Communications & IT","Development of MEMS based integrated Micro Gas Sensor for VOCs & Pollutant Gases","E. Eranna","Central Electronics Engineering Research Institute","Sensors & Microsystems Group",34870000,48,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_32"
"472","Ministry of Communications & IT","A collabrative instelligent Transportation System Endeavour for Indian Cities","V. Muralidharan","Centre for Development of Advanced Computing(C-DAC)"," ",147491000,36,"2009-10","MOCIT","Indian Rupees","Months","MOCIT_2009-10_33"
