"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"641","Indian Space Research Organisation","Development of ESD I/O Pads for CCD image sensor for 0.18 um SCL foundry","G. Trivedi","Indian Institute of Technology (Guwahati)"," ",1936000,24,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_65"
"642","Indian Space Research Organisation","Development of evaluation of algorithms for automated tree delineation & tree parameters (height & crown diameter) estimation for forestry applications","M. Suneetha","V.R. Siddartha Engineering College"," ",1690000,24,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_66"
"643","Indian Space Research Organisation","Investigation of the aerosol high over the south eastern Arabian Sea, its impact on the atmospheric paramerts & assessment of the aerosol radiative forcing over the region","M. Aloysius","Assumption College","Changanacherry",1935000,24,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_67"
"644","Indian Space Research Organisation","Integrated Remote Sensing & geophysical approach for mineral mapping over parts of Dharwar Craton","S.K. Pal","Indian Institute of Technology (Dhanbad )"," ",3023000,36,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_68"
"645","Indian Space Research Organisation","Development of web based tools for online/offline inclusion of value added services & analysis on BHUVAN for high resolution satellite imagery","S.K. Vani","V.R. Siddartha Engineering College"," ",1450000,24,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_69"
"646","Indian Space Research Organisation","Secured data transmission for space communication over Elliptical curve cryptography","A.R. Aswatha","Dayananda Sagar College of Engineering"," ",1356000,24,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_70"
"647","Indian Space Research Organisation","Ionospheric studies using IRNSS receivers & comparison with other GNSS","D.J. Shetti","Smt. Kasturbai Walchand College","Timber Area, Wood House Road, Rajnemi Campus",1692000,36,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_71"
"648","Indian Space Research Organisation","Development of ultra low power & low voltage Time to Digital Converter (TDC) for space applications","B. Mishra","Dhirubhai Ambani Institute of Information & Communication Technology","Indroda Circle",1104000,24,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_72"
"649","Indian Space Research Organisation","Development of High Voltage (HV) devices for CCD (Charge Coupled Device)","N.R. Mohapatra","Indian Institute of Technology (Gandhinagar)"," ",2003000,36,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_73"
"650","Indian Space Research Organisation","Optical flow based prediction of visual storms from satellite image sequences","S. Kumar","Indian Institute of Technology (Roorkee)"," ",1680000,24,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_74"
"651","Indian Space Research Organisation","Integration of NAVIC receiver with mapping services","R. Selvakumar","Vellore Institute of Technology University"," ",1270000,24,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_75"
"652","Indian Space Research Organisation","Design, modeling & simulation of GaAs based III-V semiconductor multi junction solar structures for space applications","K.S. Prasad","Indian Institute of Information Technology","5655 Central Expressway, Satyavedu Mandal",3318000,36,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_76"
"653","Indian Space Research Organisation","Design & development of registration & Super Resolution Reconstruction (SRR) techniques for remotely sensed images","D. Patra","National Institute of Technology (Rourkela)"," ",1800000,36,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_77"
"654","Indian Space Research Organisation","Strength enhancement of AA 2219 Alumunium alloy sheet/plates by cryorolling for usage in tankage applications","K.S. Prasad","National Institute of Technology (Tiruchirapalli)"," ",3073000,36,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_78"
"655","Indian Space Research Organisation","Simulations in differential IRNSS & RTK","P. Siddhaiah","Acharya Nagarjuna University","University College of Engineering & Technology",1495000,24,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_79"
"656","Indian Space Research Organisation","Detecting convective clouds over India using multi-spectral satellite observations & quantifying their variability in changing climate","A.K. Mishra","Sathyabama University","Jeppiaar Nagar",1987000,36,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_80"
"657","Indian Space Research Organisation","Development of Software Defined Radio (SDR) based GNSS receiver","N. Sharma","Birla Institute of Technology & Science, Pilani"," ",3300000,24,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_81"
"658","Indian Space Research Organisation","Nanostructures (Carbon Nano Tube) reinforced nanocomposite based heat shield system for space craft application","D. Kumar","Malaviya National Institute of Technology (Jaipur)","JLN Marg, Malaviya Nagar",2030000,24,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_82"
"659","Indian Space Research Organisation","Development of nanostructrued multilayer coating by electro-deposition for aerospace application at elevated temperature & its corrosion studies","B.M. Praveen","Srinivas School of Engineering","Mukka",1950000,24,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_83"
"660","Indian Space Research Organisation","Design, analysis & development of metallic liners for spherical gas bottle for aerospace applications","S. Shanmugam","National Institute of Technology (Tiruchirapalli)"," ",2580000,24,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_84"
"661","Indian Space Research Organisation","Interpulse TIG (Tungsten Inert Gas) welding of aerospace alloys","V. Balasubramanian","Annamalai University"," ",2060000,24,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_85"
"662","Indian Space Research Organisation","Energetic propellant binders based on Polyphosphazens","Sreekumar","Cochin University of Science & Technology"," ",2128000,36,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_86"
"663","Indian Space Research Organisation","Design & fabrication of large deflection MEMS biomorph elements for tunable filters","K. Rangra","CSIR-Central Electronics Engineering Research Institute"," ",2130000,24,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_87"
"664","Indian Space Research Organisation","Reliability based soft decision decoding of Turbo codes for satellite communication","Yamuna","Amrita Vishwa Vidyapeetham","Amrita School of Engineeering, Amrita Nagar, P.O. Ettimadai",3020000,36,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_88"
"665","Indian Space Research Organisation","The feasibility of bandwidth enhancement of reflectarry antenna at Ku band for conventional & shaped beams","K.T. Selvan","S.S.N. College of Engineering","Rajiv Gandhi Salai (OMR)",1281000,24,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_89"
"666","Indian Space Research Organisation","Radiative impact of clouds: Assessment of the intraseasonal & interannual variability during Indian summer moonsoon season","C.A. Babu","Cochin University of Science & Technology"," ",2585000,36,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_90"
"667","Indian Space Research Organisation","Investigation of hydrogen storage in carbob: Nanoporous carbon & carbon Aerogels","O.N. Srivastava","Banaras Hindu University"," ",3548000,36,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_91"
"668","Indian Space Research Organisation","Plasma sprayed carbon nanotube & graphene reinforced alumina hybrid nanocomposite coating with enhanced properties for light metal alloys","A.K. Keshri","Indian Institute of Technology (Patna)","Amhara P.O.",1940000,24,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_92"
"669","Indian Space Research Organisation","Situating scientific environment & institution building in India: Vikram Sarabhai & his Times","A.B. Saxena","M.S. University of Baroda"," ",1945000,24,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_93"
"670","Indian Space Research Organisation","Crack growth direction in Amorphous silica under extreme temperature using molecular mechanics","G. Singh","Birla Institute of Technology & Science, Pilani"," ",1608000,24,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_94"
"671","Indian Space Research Organisation","Sediment budget & estuarine dynamics along the west coast of India:  Implications for coastal hazards management (A case study of Gangolli Estuary, near Kundapur, Karnataka)","V.S. Hegde","S.D.M. College of Engineering & Technology"," ",1904000,36,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_95"
"672","Indian Space Research Organisation","Software framework for hosting API/Modules for artificial intelligence, heterogeneous parappel computing & device drivers for various scientific equipments in ex-planetary vehicles to the end/remote user","Y.S. Kumaraswamy","Nagarjuna College of Engineering & Technology"," ",1698000,24,"2016-17","ISRO","Indian Rupees","Months","ISRO_2016-17_96"
"673","Indian Space Research Organisation","Bio-menthanation under simulated Mars environement impliesearly life on Planet Mars","P.K. Dhakephalkar","Agharkar Research Institute","Bioenergy Group, MACS, G.G. Agarkar Road",2022000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_1"
"674","Indian Space Research Organisation","Investigation on the spatio-temporal distribution of clouds and dust storms Martian atmosphere","A. Guha","Central University of Tripura","Taluk Bishaigaarh",1840520,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_2"
"675","Indian Space Research Organisation","A compact low volume dielectric resonator antenna loaded with metamaterial structure for small satellite applications","R.K. Chaudhary","Indian Institute of Technology (Dhanbad )"," ",2010000,24,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_3"
"676","Indian Space Research Organisation","Classification of satellite images using cellular automata","S. Poonkuntran","Velammal College of Engineering & Technology","Madurai-Rameshwaram High Road, Viraganoor Post",1645000,30,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_4"
"677","Indian Space Research Organisation","Wireless optical signaling based inter-satellite tracking & monitoring for high data rate communication","S. Prince","S.R.M. University"," ",2608000,24,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_5"
"678","Indian Space Research Organisation","Ion source facility for calibration of ion mass & energy analysers for space missions","B. Bapat","Indian Institute of Science Education & Research (Pune)","Dr. Homi Bhabha Road, Pashan",3400000,24,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_6"
"679","Indian Space Research Organisation","Study structure of our glaxy using ultraviolet star counts of GALEX & UVIT-ASTROSAT surveys","A.C. Pradhan","National Institute of Technology (Rourkela)"," ",1860000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_7"
"680","Indian Space Research Organisation","Electron induced chemistry of molecules relevant to space applications","B. Antony","Indian Institute of Technology (Dhanbad )"," ",2456000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_8"
"681","Indian Space Research Organisation","Modeling & simulation of Hall Effect Thruster (HET)","Ramachandran","Bharathiar University"," ",2286000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_9"
"682","Indian Space Research Organisation","Study on heat transfer characteristics of low melt alloy encapsulated PCM for satellite avionics thermal management","S. Suresh","National Institute of Technology (Tiruchirapalli)"," ",3103000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_10"
"683","Indian Space Research Organisation","Development of a real-time image super-resolution system using parallel processing hardware for Remote Sensing applications","B. Deka","Tezpur University","Sonitpur",2579000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_11"
"684","Indian Space Research Organisation","Capacity, bit error rate & performance evaluation of MIMO based communication system on minimized multipath environment","Kirthiga","Amrita School of Engineering","Amrita Vishwa Vidyapeetham",1227000,24,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_12"
"685","Indian Space Research Organisation","Development of microwave absorber (Carbonyl iron filled silicon rubber sheeets) in 1 to 8 GHz range","D. Ghodgaonkar","Dhirubhai Ambani Institute of Information Communication Technology","Near Indroda Circle",2217000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_13"
"686","Indian Space Research Organisation","Control oriented air-breathing scramjet engine propulsion system model for TSTO (Two-Stage-To-Orbit) mission","B.C. Kumar","G.M.R. Institute of Technology","District Srikakulam",1704000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_14"
"687","Indian Space Research Organisation","Design & development of X-band dual polarised waveguide slotted array antenna","S. Chatterjee","Jadavpur University","#188, Raja S.C. Mallick Road",2046000,24,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_15"
"688","Indian Space Research Organisation","Ontology driven meteorology conceptual data dissemination through Open Geo-spatial Consortium (OGC) web services","L. Florence","Adhiyamaan College of Engineering"," ",1308000,24,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_16"
"689","Indian Space Research Organisation","Ionic liquids & deep eutectic solvents as electrolytes for energy efficient electrochemical double layer capacitor","T. Banarjee","Indian Institute of Technology (Guwahati)"," ",1800000,24,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_17"
"690","Indian Space Research Organisation","Prediction of process induced deformations & residual stresses in fibre reinforced composite laminates","S.K. Prabha","Vidya Academy of Science & Technology","Thalakkottukara",1314000,24,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_18"
"691","Indian Space Research Organisation","X-ray study of galaxy clusters","M.A. Malik","Kashmir University","Hazratbal",2238000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_19"
"692","Indian Space Research Organisation","Study of electronic & magnetic structue of high-performance lithium ion battery materials","A. Chakraborty","P.E.S. University"," ",2447000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_20"
"693","Indian Space Research Organisation","Development of novel nanaomaterials for space based radiation detection","S.C. Prashantha","East West Institute of Technology"," ",2260000,24,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_21"
"694","Indian Space Research Organisation","Development of engineered mount for single element dielectric resonator antenna & arrays for space borne applications","D. Guha","Calcutta University","Institute of Radio Physics & Electroics",1982000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_22"
"695","Indian Space Research Organisation","Synthesis of Algorithm from multiple orbiting satellites towards operational high resolution soil moisture estimation-High Res-SM","P.K. Srivastava","Banaras Hindu University"," ",2543000,24,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_23"
"696","Indian Space Research Organisation","Design & development of key exchange mechanism for high security applications","Sathishkumar","Sri Venkateswara College of Engineering"," ",1332000,24,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_24"
"697","Indian Space Research Organisation","Design & analysis of an integrated optic microring resonator array based sensor system for detection of multiple gases","S. Malathi","M.S. Ramaiah University of Applied Sciences"," ",3243000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_25"
"698","Indian Space Research Organisation","Study on mechanism of self-sustained cavity oscillation for subsonic, transonic & supersonic flows","M.K. Nair","Mar Baselios College of Engineering & Technology"," ",2440000,24,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_26"
"699","Indian Space Research Organisation","Compressible flow solver with immersed boundary approach","V.N. Kulkarni","Indian Institute of Technology (Guwahati)"," ",1632000,12,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_27"
"700","Indian Space Research Organisation","Development of S/X/Ka multiband feed","V.R.S.G. Krishna","C.V.R. College of Engineering"," ",3300000,24,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_28"
"701","Indian Space Research Organisation","Multi-Temporal Interferometric SAR (MT-InSAR) studies for near real time landslide monitoring","R. Dwivedi","Motilal Nehru National Institute of Technology (Allahabad)"," ",4543000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_29"
"702","Indian Space Research Organisation","Design & implementation of high performance hyperspectral targert detection system using FPGA","Gayathri","Sri Venkateswara College of Engineering","Pennalur",910000,24,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_30"
"703","Indian Space Research Organisation","SIRMI-Strengthening IRNSS receiver by mitigation of interference","U.D. Dalal","Sardar Vallabhbhai National Institute of Technology (Surat)","Ichchhanath",3121000,24,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_31"
"704","Indian Space Research Organisation","Design & development of substrate integrated waveguide based circular polarized high gain slot array antenna for satellite communication","S. Dwari","Indian Institute of Technology (Dhanbad )"," ",1820000,24,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_32"
"705","Indian Space Research Organisation","Design & development of optimized miniature antenna modules with  duality function for inflatable satellite antenna setup","Prasanna","Vel Tech Dr. Rangarajan & Dr. Sagunthala Technical University","400 Feet Outer Ring Road, Avadi",3330000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_33"
"706","Indian Space Research Organisation","A high-speed SAR Analog to Digital Converter (ADC) with low distortion sample-hold front end","S. Sen","International Institute of Information Technology","26/C, Electronic City, Phase-I, Hosur Road",2606000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_34"
"707","Indian Space Research Organisation","Analysis & performance enhancement of graphene plasmonic antennas","A. Patnaik","Indian Institute of Technology (Roorkee )"," ",3034000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_35"
"708","Indian Space Research Organisation","Predicting reliability & optimal release time of various categories software systems","S. Chattarjee","Indian Institute of Technology (Dhanbad )"," ",1648000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_36"
"709","Indian Space Research Organisation","Development of braze joint between Carbob-Carbon (C-C) composites & Titanium Alloy Ti6A14V","M. Govindaraju","Amrita School of Engineering","Amrita University",2506000,24,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_37"
"710","Indian Space Research Organisation","Synthesis of nano sized Aluminium Nitride (AIN) ceramic powder by Transferred Arc Plasma Reactor (TAPR) for electronic packaging applications","T. Seth","Centre for Materials for Electronics Technology (C-MET)"," ",2864000,24,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_38"
"711","Indian Space Research Organisation","Development of solid state hybrid hydrogen storage using Palladium & Megnesium nanoclusters","D.J. Nagar","Indian Institute of Science Education & Research (Trivandrum)"," ",3406000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_39"
"712","Indian Space Research Organisation","Investigation of non-assisted low temperature start up of PEM fuel cell","A. Verma","Indian Institute of Technology (Delhi)","Hauz Khas",2481000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_40"
"713","Indian Space Research Organisation","Design & study of nano & micro displacement sensor based on photoic crystal fiber model interferometer","R. Jha","Indian Institute of Technology (Bhubaneswar)","Toshali Bhawan, Satya Nagar",2696000,24,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_41"
"714","Indian Space Research Organisation","Development of magneto-dielectric materials for miniaturized microstrip patch antennas","M.R. Varma","CSIR-National Institute for Interdisciplinary Science & Technology"," ",2380000,24,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_42"
"715","Indian Space Research Organisation","Variability of UV sky using UVIT onboard ASTROSAT","D. Bhattacharya","Manipal University"," ",2736000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_43"
"716","Indian Space Research Organisation","Design & development of a miniaturized low cost graphene based radiation detector for space applications","B. Garai","Dayananda Sagar University"," ",1894000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_44"
"717","Indian Space Research Organisation","Bhuvan-R an open source development platform for Geospatial data analysis","S.N. Omkar","Indian Institute of Science"," ",5877000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_45"
"718","Indian Space Research Organisation","Modeling & performance prediction of lithium ion cell","S. Venugopalan","P.E.S. University"," ",1252000,24,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_46"
"719","Indian Space Research Organisation","Impacts of land use changes on human-primate conflict in India","R. Sindhu","National Institute of Advanced Studies","IISc Campus",2219000,24,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_47"
"720","Indian Space Research Organisation","Design of urban storm water drainage system for Jorhat town (Assam) & its suburb using GIS & Remote Sensing","N. Goswami","Gujarat University","K.S. School of Business Management",1742000,24,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_48"
"721","Indian Space Research Organisation","Influence of microphysical & boundary layer processes on stable isotopic ratios of monsoon rainfall","P.R. Lekshmy","Cochin University of Science & Technology"," ",2317000,24,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_49"
"722","Indian Space Research Organisation","Nonlinear waves & turbulence with implication on magnetic reconnection","R. Uma","Indian Institute of Technology (Delhi)","Hauz Khas",2118000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_50"
"723","Indian Space Research Organisation","Investigation on thermally assisted friction stir welding of nickel based superalloy for gas ducts in cryogenic & semicryogenic engines","N. Murugan","P.S.G. College of Technology"," ",1680000,12,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_51"
"724","Indian Space Research Organisation","Multi-wavelength studies of rich & poor glaxy clusters in an expanding universe","N. Iqbal","Kashmir University"," ",1651000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_52"
"725","Indian Space Research Organisation","Development of electrically conducting & atomic oxygen resistant CNT reinforced polyimides for space applications","D. Rangappa","Visvesvaraya Technological University","Muddenahalli Campus",2073000,24,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_53"
"726","Indian Space Research Organisation","Analysing dust storms, dust devils, dunes, clouds and associated meteorological features in the martian atmosphere using satellite observations and a numerical model","J. Panda","National Institute of Technology (Rourkela)"," ",1833200,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_54"
"727","Indian Space Research Organisation","Martian landform segmentation based on structutal similarity","A.S. Shete","Vivekanand Education Society's Institute of Technology","Chembur",308000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_55"
"728","Indian Space Research Organisation","Chemical kinetics of molecular collision processees in martian atmosphere","T.J.D. Kumar","Indian Institute of Technology (Ropar)","Department of Chemistry",1779600,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_56"
"729","Indian Space Research Organisation","Study on possible remote sensing of methane on Mars using data products of Methane Sensor for Mars(MSM)","S. Rastogi","Deendayal Upadhyay Gorakhpur University","Department of Physics",2184600,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_57"
"730","Indian Space Research Organisation","Tectonics of the East Coprates Planum, Mars: An insight through morphometric analyses of stuctures on the surface","A. Kundu","Asutosh College","Department of Geology",1826800,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_58"
"731","Indian Space Research Organisation","Geomorphic process and morphometric analysis of Cusus and Columbia valles networks on martian surface","S. Anabazhagan","Periyar University","Centre for Geoinfomatics & Planetary Studies, Periyar Palkalai Nagar",1785840,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_59"
"732","Indian Space Research Organisation","Hydrogeomorphometry of the martian surface: Connecting dots to understand the hydrologi and climate evolution and groundwater potentiality of Ma'adim Vallis region in Aeolis quadrangle (MC-23)","A.K. Sinha","Suresh Gyan Vihar University","Centre of Excellence for Climate Change & Water Research",1625180,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_60"
"733","Indian Space Research Organisation","An integrated morhological & spectral analysis of Shalbatana Vallis and its surrounding region on mars using MOM-MCC data and other international datasets","K.N. Kusuma","Pondicherry University"," ",1873200,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_61"
"734","Indian Space Research Organisation","Impact cratering processes on Mars: Insights into spallation, ejecta mobility and target properties","P. Senthilkumar","CSIR-National Geophysical Research Institute","Uppal Road",2416800,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_62"
"735","Indian Space Research Organisation","A comprehensive study on crustal dichotomy and extensional tectonics in and around valles Marineris, Mars","V.J. Rajesh","Indian Institute of Space Science & Technology"," ",1748000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_63"
"736","Indian Space Research Organisation","Infilling and erosional history of Martian Impact Craters","R.K. Sinha","Physical Reserch Laboratory"," ",1798200,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_64"
"737","Indian Space Research Organisation","Detailed analysis of source, nature and duration of fluvial activity in the Noachian-hesperian terrains of Mars","A. Porwal","Indian Institute of Technology (Bombay)","Powai",1770000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_65"
"738","Indian Space Research Organisation","Rock types and morphological signature detection of Mars to infer natural resources","S. Mukherjee","Jawaharlal Nehru University","Geology and Remote Sensing",1820000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_66"
"739","Indian Space Research Organisation","Geological and Fluvial studies of martian surface using the data of thermal infrared imaging spectrometer and mars colour","R. Bharati","Indian Institute of Technology (Guwahati)","Department of Civil Engineering",1887840,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_67"
"740","Indian Space Research Organisation","Evidence comparison between Tharsis and Deccan volcanic provinces based on geomorphology and lithology","A.M. Nair","Indian Institute of Technology (Guwahati)","Department of Civil Engineering",1563600,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_68"
"741","Indian Space Research Organisation","Understanding the geomorphology of mMartian surface using MOM datasets","M.A. Haq","N.I.I.T. University"," ",1728450,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_69"
"742","Indian Space Research Organisation","An appraisal of fluvio-tectonic geomorphic set-up of Syria planusm and solis planum provenance in Syria-Thaumasia, Mars","S. Bhandari","Krantiguru Shyamji Krishna Verma Kachchh University"," ",2148520,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_70"
"743","Indian Space Research Organisation","An appraisal of fluvio-tectonic geomorphic set-up of Syria planusm and solis planum provenance in Syria-Thaumasia, Mars","F. Bhattacharya","Institute of Seismological Research"," ",1068000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_71"
"744","Indian Space Research Organisation","Synthesis of active landforms using MOM-MCC and MRO-HiRISE data: Implications for martian exogenic processes","B.K. Bhadra","National Remote Sensing Centre","Regional Remote Sensing Centre - West",1803200,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_72"
"745","Indian Space Research Organisation","MOM-MCC  Data analysis for morphological and morphometric studies of Melas Chasma at Velles Marineris & Alba Patera and understanding","T. Habib","M.P. Council of Science & Technology","Geo Informatics RSAC",1763180,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_73"
"746","Indian Space Research Organisation","Systematic study on the landslides on martian surface with special emphasis on Valles marineris using data of varying resolution and scales","S.K.S. Kumar","Kerala University","Department of Geology",1851300,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_74"
"747","Indian Space Research Organisation","Remote geochemical and mineralogical analysis of surface of Mars with Mars orbiter mission data","S. Arivazhagan","Gandhigram Rural University","Centre for Applied Geology",2093000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_75"
"748","Indian Space Research Organisation","Remote geochemical and mineralogical analysis of surface of Mars","M.G.N. Lala","Birla Institute of Technology (Mesra)","Department of Remote Sensing,Mesra",1743400,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_76"
"749","Indian Space Research Organisation","Observation and modeling of thermal infrared (7-13M) emission of Mars","D.B. Shah","Sir P.T. Sarvajanik College of Science","Near Athva Gate",1853000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_77"
"750","Indian Space Research Organisation","Study of atmospheric water vapor content on Mars using MENCA of India's Mars orbiter mission","O.P.N. Calla","International Centre of Radio Science"," ",1232000,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_78"
"751","Indian Space Research Organisation","Estimating the escape of water to space through D/H ratio and atomic hydrogen escape in the martian uppar atmosphere","S.V.B. Rao","Sri Venkateswara University","Department of Physics",1550560,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_79"
"752","Indian Space Research Organisation","Observation and Modeling studies of the Atmopheric Composition of Mars (OMAC)","K. Nagaraj","Bangalore University"," ",1996800,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_80"
"753","Indian Space Research Organisation","Temporal and spatial characterisation of the Martian Thermoshere, Ionosphere and Exophere (TIE) system","N.V. Rao","National Atmospheric Research Laboratory"," ",1409600,36,"2017-18","ISRO","Indian Rupees","Months","ISRO_2017-18_81"
"754","Indian Space Research Organisation","Structure & mechanical properties of ultra-fine grained Cu-Cr/Cu-Cr-Ti alloy processed by equal channel angular processing","S. Kumaran","National Institute of Technology (Tiruchirapalli)"," ",2119000,30,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_1"
